chrom	start	end	lncRNA_Shap
chr6	7391232	7393280	-44.29993438720703
chr12	62648320	62650368	-29.685714721679688
chr12	62672896	62674944	-29.35675621032715
chr12	63131648	63133696	-31.481388092041016
chr12	63432704	63434752	-26.656448364257812
chrX	77021184	77023232	-41.98740768432617
chrX	77064192	77066240	-35.20323181152344
chrX	77068288	77070336	-33.80316925048828
chrX	77199360	77201408	-26.639202117919922
chrX	77217792	77219840	-32.718772888183594
chrX	77238272	77240320	-29.483993530273438
chrX	77277184	77279232	-35.52865219116211
chr2	14776320	14778368	-27.757272720336914
chr5	132884480	132886528	-26.34828758239746
chr14	99424256	99426304	-36.556556701660156
chr14	99426304	99428352	-37.68440628051758
chr14	99434496	99436544	-30.725351333618164
chr14	99448832	99450880	-42.583404541015625
chr14	99489792	99491840	-48.10420608520508
chr2	206030848	206032896	-26.310354232788086
chr10	129331200	129333248	-27.918643951416016
chr16	24625152	24627200	-27.876964569091797
chr12	53481472	53483520	-38.72708511352539
chr12	53622784	53624832	-27.862689971923828
chr15	43194368	43196416	-31.046985626220703
chr6	45496320	45498368	-25.713394165039062
chr5	56250368	56252416	-39.628299713134766
chr13	77383680	77385728	-53.79564666748047
chr13	77387776	77389824	-42.07232666015625
chr13	77414400	77416448	-32.35055923461914
chr13	77424640	77426688	-33.80835723876953
chr16	86034432	86036480	-25.854705810546875
chr16	86050816	86052864	-35.311363220214844
chr16	86054912	86056960	-29.26996421813965
chr8	83955712	83957760	-31.423030853271484
chr8	83974144	83976192	-33.02687072753906
chr2	23824384	23826432	-28.4299373626709
chr1	89921536	89923584	-29.370447158813477
chr1	89962496	89964544	-29.18182373046875
chr1	89974784	89976832	-28.246261596679688
chr1	90337280	90339328	-30.51251792907715
chr9	71192576	71194624	-25.960514068603516
chr9	71247872	71249920	-26.473384857177734
chr9	71684096	71686144	-31.04986572265625
chr9	71708672	71710720	-28.413833618164062
chr9	35729408	35731456	-34.745872497558594
chr9	35733504	35735552	-31.848690032958984
chr9	35747840	35749888	-42.857200622558594
chr3	53069824	53071872	-29.608505249023438
chr3	53489664	53491712	-27.752811431884766
chr3	53495808	53497856	-26.415019989013672
chr20	24915968	24918016	-26.120676040649414
chr1	3665920	3667968	-34.269386291503906
chr20	41711616	41713664	-30.92222023010254
chr20	41832448	41834496	-27.54195213317871
chr20	41895936	41897984	-33.38679122924805
chr20	41922560	41924608	-27.487966537475586
chr9	105504768	105506816	-27.382055282592773
chr6	101863424	101865472	-27.688257217407227
chr6	102309888	102311936	-26.51437759399414
chr8	41199616	41201664	-32.158660888671875
chr8	41259008	41261056	-40.37556838989258
chr8	41261056	41263104	-30.9992733001709
chr3	5138432	5140480	-33.4069938659668
chr3	5160960	5163008	-39.455787658691406
chr3	5175296	5177344	-30.04830551147461
chr3	5191680	5193728	-33.682308197021484
chr3	5193728	5195776	-42.331031799316406
chr3	5195776	5197824	-51.93840789794922
chr3	5218304	5220352	-27.312210083007812
chr12	70592512	70594560	-30.124645233154297
chr17	57767936	57769984	-36.01205062866211
chr17	57985024	57987072	-26.804401397705078
chr4	147968000	147970048	-36.22352600097656
chr4	147976192	147978240	-26.814884185791016
chr4	148006912	148008960	-43.004600524902344
chr4	148019200	148021248	-29.130102157592773
chr4	148023296	148025344	-26.378347396850586
chr2	81721344	81723392	-26.759998321533203
chr2	81725440	81727488	-26.507099151611328
chr2	81739776	81741824	-31.155059814453125
chr11	125075456	125077504	-27.6947021484375
chr11	125593600	125595648	-37.30702590942383
chr11	125624320	125626368	-56.517120361328125
chr1	201828352	201830400	-28.88360023498535
chr1	9867264	9869312	-37.07030487060547
chr1	9943040	9945088	-31.229507446289062
chr11	124270592	124272640	-35.47243118286133
chr13	36575232	36577280	-31.37177085876465
chr13	37163008	37165056	-26.16617774963379
chr13	37175296	37177344	-28.542179107666016
chr13	37177344	37179392	-41.191314697265625
chr13	37181440	37183488	-45.207763671875
chr13	37187584	37189632	-26.409473419189453
chr13	37208064	37210112	-38.55759811401367
chr13	37210112	37212160	-34.33110809326172
chr13	37230592	37232640	-36.775794982910156
chr13	37269504	37271552	-29.381637573242188
chr13	37275648	37277696	-33.8575325012207
chr13	37312512	37314560	-26.910058975219727
chr1	15155200	15157248	-36.577659606933594
chr1	15157248	15159296	-28.967296600341797
chr1	15411200	15413248	-28.042373657226562
chr10	22654976	22657024	-26.1441707611084
chr10	22657024	22659072	-26.427875518798828
chr10	22677504	22679552	-31.72333335876465
chr10	22691840	22693888	-30.450603485107422
chr5	65826816	65828864	-25.75027847290039
chr5	65859584	65861632	-31.40188217163086
chr5	65888256	65890304	-41.758567810058594
chr5	65906688	65908736	-39.999610900878906
chr5	65947648	65949696	-38.54572677612305
chr5	65966080	65968128	-43.78875732421875
chr5	65968128	65970176	-45.56718444824219
chr5	65970176	65972224	-45.32419967651367
chr5	65984512	65986560	-60.617408752441406
chr5	65990656	65992704	-30.69594383239746
chr5	65992704	65994752	-34.0093879699707
chr5	66000896	66002944	-42.62360763549805
chr5	66007040	66009088	-59.79412078857422
chr5	66025472	66027520	-29.648906707763672
chr5	66039808	66041856	-29.28716468811035
chr5	66045952	66048000	-25.956523895263672
chr5	66144256	66146304	-51.400970458984375
chr5	66170880	66172928	-30.232192993164062
chr5	66172928	66174976	-25.86459732055664
chr17	35121152	35123200	-28.85162353515625
chr12	53295104	53297152	-30.048614501953125
chr12	53317632	53319680	-28.497920989990234
chr12	53319680	53321728	-32.66515350341797
chr12	53321728	53323776	-32.87278747558594
chr8	51826688	51828736	-26.759510040283203
chr8	51869696	51871744	-32.88644790649414
chr8	51871744	51873792	-26.953304290771484
chr8	52582400	52584448	-27.8087215423584
chr8	52682752	52684800	-26.24833106994629
chr8	52697088	52699136	-26.198755264282227
chr16	86259712	86261760	-26.330860137939453
chrX	128976896	128978944	-29.035120010375977
chrX	129021952	129024000	-40.390663146972656
chrX	129026048	129028096	-30.899770736694336
chrX	129056768	129058816	-34.330421447753906
chrX	129067008	129069056	-33.910682678222656
chrX	129228800	129230848	-31.1950626373291
chrX	129232896	129234944	-26.565746307373047
chrX	129259520	129261568	-34.583587646484375
chrX	129298432	129300480	-25.90260887145996
chrX	129329152	129331200	-42.285301208496094
chrX	129542144	129544192	-25.865478515625
chrX	129603584	129605632	-31.489444732666016
chrX	129681408	129683456	-39.997562408447266
chrX	129796096	129798144	-26.995464324951172
chr3	119029760	119031808	-29.693017959594727
chr3	119496704	119498752	-45.40081787109375
chr3	119586816	119588864	-27.018213272094727
chr7	32296960	32299008	-29.166004180908203
chr7	32305152	32307200	-29.172122955322266
chr7	32317440	32319488	-33.916114807128906
chr7	32323584	32325632	-29.18638038635254
chr7	32339968	32342016	-29.10940170288086
chr7	32344064	32346112	-34.816932678222656
chr2	42809344	42811392	-38.30978775024414
chr5	125200384	125202432	-37.92254638671875
chr18	13072384	13074432	-29.756643295288086
chr18	13725696	13727744	-43.69346237182617
chr10	116443136	116445184	-30.215362548828125
chr10	116686848	116688896	-26.777095794677734
chr10	116742144	116744192	-28.286035537719727
chr13	101869568	101871616	-29.100051879882812
chr2	31477760	31479808	-31.50813865661621
chrX	110759936	110761984	-26.11586570739746
chrX	110981120	110983168	-29.53683090209961
chrX	111142912	111144960	-30.615835189819336
chrX	111147008	111149056	-26.216711044311523
chrX	111183872	111185920	-27.6960391998291
chrX	111267840	111269888	-33.34889602661133
chrX	111316992	111319040	-27.566654205322266
chrX	111325184	111327232	-27.388996124267578
chrX	111335424	111337472	-29.147897720336914
chrX	111353856	111355904	-26.76129722595215
chr3	64151552	64153600	-27.048660278320312
chr3	64184320	64186368	-28.156932830810547
chr3	64860160	64862208	-29.94487953186035
chr5	26439680	26441728	-30.28537368774414
chr5	26519552	26521600	-29.66634750366211
chr3	112582656	112584704	-30.94559097290039
chr6	5529600	5531648	-30.00868797302246
chr6	5621760	5623808	-27.891979217529297
chr6	5627904	5629952	-27.496170043945312
chr3	114288640	114290688	-27.402074813842773
chr4	98924544	98926592	-25.752914428710938
chr4	99647488	99649536	-32.039695739746094
chr5	114993152	114995200	-33.328861236572266
chr5	115247104	115249152	-27.10934066772461
chr5	115324928	115326976	-30.2963924407959
chr5	115335168	115337216	-28.361217498779297
chr5	115339264	115341312	-27.858484268188477
chr5	115351552	115353600	-25.74660301208496
chr5	115355648	115357696	-31.522266387939453
chr5	115365888	115367936	-26.160863876342773
chr5	115374080	115376128	-28.076610565185547
chr5	115386368	115388416	-30.007671356201172
chr5	115406848	115408896	-33.86343765258789
chr5	115435520	115437568	-37.067020416259766
chr5	115453952	115456000	-26.21535873413086
chr6	84623360	84625408	-33.243675231933594
chr6	84639744	84641792	-27.41193199157715
chr6	84643840	84645888	-36.52474594116211
chr6	84770816	84772864	-30.6312313079834
chr16	24297472	24299520	-26.931705474853516
chr16	24315904	24317952	-26.70932388305664
chr16	24367104	24369152	-27.169322967529297
chr16	24406016	24408064	-32.289710998535156
chr16	24459264	24461312	-27.10430335998535
chr16	24461312	24463360	-35.38713455200195
chr10	119801856	119803904	-31.500350952148438
chr10	119871488	119873536	-33.28255081176758
chr10	119889920	119891968	-41.444923400878906
chr10	119894016	119896064	-32.78858184814453
chr10	120086528	120088576	-26.544086456298828
chr10	120231936	120233984	-30.991939544677734
chr17	33521664	33523712	-40.221073150634766
chr17	33914880	33916928	-27.8709659576416
chr17	34254848	34256896	-41.36750030517578
chr17	34271232	34273280	-29.734466552734375
chr17	34312192	34314240	-42.36074447631836
chr17	34322432	34324480	-36.20393371582031
chr2	154621952	154624000	-36.046958923339844
chr2	154998784	155000832	-29.322256088256836
chr2	155000832	155002880	-33.928993225097656
chr16	57243648	57245696	-31.106603622436523
chr9	104378368	104380416	-28.896753311157227
chr9	104585216	104587264	-35.39377212524414
chr9	104665088	104667136	-25.670940399169922
chr9	104667136	104669184	-26.672861099243164
chr9	104695808	104697856	-27.10129737854004
chr9	104712192	104714240	-30.75740623474121
chr9	104779776	104781824	-33.639015197753906
chr9	105064448	105066496	-25.971384048461914
chr9	105093120	105095168	-28.465652465820312
chr9	105140224	105142272	-27.393474578857422
chr3	40456192	40458240	-39.86715316772461
chr3	40458240	40460288	-29.13665771484375
chr1	29196288	29198336	-41.780921936035156
chr1	29202432	29204480	-41.9936637878418
chr18	8390656	8392704	-25.793460845947266
chr18	8456192	8458240	-31.569421768188477
chr18	8478720	8480768	-32.62276840209961
chr18	8480768	8482816	-26.590505599975586
chr18	8509440	8511488	-29.749027252197266
chr7	136919040	136921088	-30.944194793701172
chr7	136923136	136925184	-30.637161254882812
chr7	136939520	136941568	-27.449329376220703
chr1	230078464	230080512	-29.439783096313477
chr1	230113280	230115328	-27.27389144897461
chr1	230133760	230135808	-27.880746841430664
chr1	230139904	230141952	-27.58785629272461
chr1	230152192	230154240	-26.586761474609375
chr1	230162432	230164480	-30.03114891052246
chr1	230187008	230189056	-26.682296752929688
chr1	230203392	230205440	-28.450607299804688
chr1	230352896	230354944	-35.9868049621582
chr1	230418432	230420480	-32.089385986328125
chr1	230428672	230430720	-50.165496826171875
chr1	230430720	230432768	-32.86134719848633
chr1	230438912	230440960	-29.83553123474121
chr1	230465536	230467584	-33.0960807800293
chr1	230502400	230504448	-32.13335418701172
chr1	230504448	230506496	-26.214574813842773
chr1	230520832	230522880	-40.54880905151367
chr1	230526976	230529024	-45.557350158691406
chr1	230803456	230805504	-26.052499771118164
chr1	230828032	230830080	-35.328086853027344
chr1	230832128	230834176	-31.82021713256836
chr1	230891520	230893568	-30.808074951171875
chr9	120229888	120231936	-26.56101417541504
chr9	120578048	120580096	-45.96500778198242
chr9	120580096	120582144	-29.049367904663086
chr9	120793088	120795136	-27.802738189697266
chr9	120827904	120829952	-26.996578216552734
chr19	35141632	35143680	-28.26712417602539
chr12	22546432	22548480	-26.416519165039062
chr12	22583296	22585344	-26.39031982421875
chr12	22640640	22642688	-27.498779296875
chr1	239996928	239998976	-26.900753021240234
chr1	240089088	240091136	-29.950572967529297
chr1	240095232	240097280	-38.916385650634766
chr1	240121856	240123904	-26.349706649780273
chr1	240128000	240130048	-36.388954162597656
chr1	240156672	240158720	-55.45624542236328
chr1	240162816	240164864	-31.834369659423828
chr1	240166912	240168960	-26.333511352539062
chr1	240173056	240175104	-45.04191207885742
chr1	240185344	240187392	-33.11638259887695
chr1	240199680	240201728	-28.250131607055664
chr11	113772544	113774592	-27.18914222717285
chrX	147474432	147476480	-29.37152671813965
chrX	147496960	147499008	-32.156009674072266
chrX	147550208	147552256	-32.212623596191406
chrX	147636224	147638272	-26.782161712646484
chrX	147699712	147701760	-34.162803649902344
chrX	147701760	147703808	-28.880773544311523
chrX	147746816	147748864	-26.066272735595703
chrX	147800064	147802112	-35.81867218017578
chrX	147802112	147804160	-36.00658416748047
chrX	147808256	147810304	-33.401588439941406
chrX	147812352	147814400	-32.69988250732422
chrX	148242432	148244480	-25.910259246826172
chr1	5502976	5505024	-27.472915649414062
chr1	5511168	5513216	-26.75374412536621
chr1	6238208	6240256	-26.043659210205078
chr7	32583680	32585728	-29.519567489624023
chr7	32845824	32847872	-26.548315048217773
chr7	32905216	32907264	-26.381967544555664
chr5	173637632	173639680	-27.225078582763672
chr5	173643776	173645824	-26.868885040283203
chr5	173717504	173719552	-29.292606353759766
chr5	173727744	173729792	-37.44007873535156
chr5	173744128	173746176	-35.314781188964844
chr5	173762560	173764608	-46.009708404541016
chr5	173766656	173768704	-26.621658325195312
chr5	173778944	173780992	-26.0753231048584
chr5	173785088	173787136	-34.17548370361328
chr5	173801472	173803520	-39.759071350097656
chr5	173824000	173826048	-26.187856674194336
chr5	173826048	173828096	-34.2031364440918
chr5	173830144	173832192	-27.599872589111328
chr5	173850624	173852672	-33.081878662109375
chr5	173969408	173971456	-28.746784210205078
chr3	57595904	57597952	-98.42781829833984
chr3	57909248	57911296	-40.292808532714844
chr8	106590208	106592256	-26.06455421447754
chr8	106659840	106661888	-31.539409637451172
chr4	83283968	83286016	-25.832988739013672
chr12	70273024	70275072	-26.181926727294922
chr12	70721536	70723584	-26.53702735900879
chr12	70727680	70729728	-31.990468978881836
chr12	70850560	70852608	-30.25112533569336
chr12	71135232	71137280	-26.459613800048828
chr2	47169536	47171584	-28.188833236694336
chr2	47224832	47226880	-26.4326114654541
chr2	47226880	47228928	-29.64907455444336
chr2	47253504	47255552	-30.255395889282227
chr6	104960000	104962048	-26.20514488220215
chr6	105639936	105641984	-25.974279403686523
chr11	33419264	33421312	-26.674556732177734
chr20	22122496	22124544	-28.974456787109375
chr3	177051648	177053696	-28.13922691345215
chr3	177068032	177070080	-30.40486717224121
chr3	177098752	177100800	-28.512287139892578
chr3	177104896	177106944	-32.4224739074707
chr3	177117184	177119232	-26.059194564819336
chr3	177125376	177127424	-34.35042190551758
chr6	96311296	96313344	-42.14158248901367
chr8	34652160	34654208	-27.187488555908203
chr8	34697216	34699264	-29.722248077392578
chr8	34699264	34701312	-28.011362075805664
chr1	156710912	156712960	-35.19553756713867
chr1	156739584	156741632	-31.95560646057129
chr1	156755968	156758016	-49.507408142089844
chr1	156770304	156772352	-40.00237274169922
chr1	156772352	156774400	-28.900039672851562
chr1	156801024	156803072	-38.35808563232422
chr1	156809216	156811264	-31.28672218322754
chr1	156825600	156827648	-28.6018009185791
chr1	156846080	156848128	-31.404598236083984
chr1	156860416	156862464	-27.108448028564453
chr1	156968960	156971008	-42.8327751159668
chr1	157155328	157157376	-43.94789505004883
chr3	23873536	23875584	-26.4161434173584
chr3	23918592	23920640	-30.85845375061035
chr3	24236032	24238080	-30.443588256835938
