chrom	start	end	other_smallRNA_Shap
chr6	150859776	150861824	-16.753759384155273
chr6	150863872	150865920	-14.54853343963623
chr6	150865920	150867968	-19.694055557250977
chr6	150867968	150870016	-9.256806373596191
chr6	150917120	150919168	-11.312360763549805
chr6	150935552	150937600	-17.192495346069336
chr6	150941696	150943744	-15.243911743164062
chr6	150949888	150951936	-13.725334167480469
chr6	150988800	150990848	-13.230672836303711
chr6	151003136	151005184	-11.044496536254883
chr6	151011328	151013376	-10.949068069458008
chr6	151013376	151015424	-9.797998428344727
chr6	151019520	151021568	-12.919224739074707
chr6	151031808	151033856	-10.010356903076172
chr6	151040000	151042048	-16.537479400634766
chr6	151050240	151052288	-12.330820083618164
chr6	151058432	151060480	-14.42707347869873
chr6	151074816	151076864	-26.681716918945312
chr6	151085056	151087104	-11.176244735717773
chr6	151093248	151095296	-13.814297676086426
chr6	151097344	151099392	-13.564828872680664
chr6	151099392	151101440	-13.025331497192383
chr6	151109632	151111680	-11.74144172668457
chr14	22407168	22409216	-11.511638641357422
chr14	22421504	22423552	-19.540128707885742
chr14	22425600	22427648	-9.788320541381836
chr14	22429696	22431744	-12.351984977722168
chr14	22448128	22450176	-9.256830215454102
chr14	22452224	22454272	-9.939619064331055
chr14	22456320	22458368	-13.823452949523926
chr14	22513664	22515712	-18.069202423095703
chr14	22523904	22525952	-16.111108779907227
chr14	22532096	22534144	-15.310275077819824
chr10	17387520	17389568	-13.752639770507812
chr10	17502208	17504256	-13.709901809692383
chr10	17510400	17512448	-9.99818229675293
chr10	17516544	17518592	-9.243013381958008
chr10	17557504	17559552	-13.997777938842773
chr10	17563648	17565696	-10.254737854003906
chr10	17586176	17588224	-9.060487747192383
chr10	17670144	17672192	-13.422149658203125
chr12	42158080	42160128	-9.954716682434082
chr12	42172416	42174464	-11.863080978393555
chr12	42215424	42217472	-12.723101615905762
chr12	42221568	42223616	-10.987447738647461
chr12	42235904	42237952	-19.297775268554688
chr12	42278912	42280960	-9.72164535522461
chr12	42393600	42395648	-16.147397994995117
chr10	18694144	18696192	-11.07567310333252
chr10	18771968	18774016	-9.820141792297363
chr20	49244160	49246208	-12.655721664428711
chr20	49741824	49743872	-8.999229431152344
chr20	49750016	49752064	-9.322843551635742
chr20	49793024	49795072	-12.993314743041992
chr20	49795072	49797120	-8.749845504760742
chr20	49936384	49938432	-10.687444686889648
chr20	50024448	50026496	-11.121371269226074
chr20	50089984	50092032	-10.15670108795166
chr20	50100224	50102272	-10.541053771972656
chr20	50141184	50143232	-9.34550666809082
chr10	82849792	82851840	-9.025049209594727
chr10	82872320	82874368	-10.947430610656738
chr10	14880768	14882816	-9.306713104248047
chr10	14952448	14954496	-22.86284828186035
chr10	14958592	14960640	-17.243778228759766
chr1	112404480	112406528	-14.133371353149414
chr1	112414720	112416768	-9.380587577819824
chr1	112580608	112582656	-14.093271255493164
chr1	112742400	112744448	-10.129135131835938
chr1	112971776	112973824	-11.28775691986084
chr1	113006592	113008640	-14.003079414367676
chr1	113068032	113070080	-10.261082649230957
chr17	50761728	50763776	-8.995746612548828
chr17	50798592	50800640	-13.704050064086914
chr17	50872320	50874368	-11.852075576782227
chr17	50876416	50878464	-14.856356620788574
chr17	50884608	50886656	-14.6176176071167
chr17	50919424	50921472	-11.384469985961914
chr17	50925568	50927616	-10.674513816833496
chr17	50933760	50935808	-18.240825653076172
chr17	50944000	50946048	-14.735071182250977
chr17	50964480	50966528	-9.4588623046875
chr17	50976768	50978816	-12.201937675476074
chr17	51048448	51050496	-9.249439239501953
chr17	51064832	51066880	-11.780935287475586
chr3	188416000	188418048	-11.737001419067383
chr3	188612608	188614656	-11.34263801574707
chr2	237221888	237223936	-17.747920989990234
chr2	237225984	237228032	-8.818903923034668
chr2	237236224	237238272	-10.908960342407227
chr2	237248512	237250560	-21.039209365844727
chr2	237252608	237254656	-10.467717170715332
chr2	237256704	237258752	-10.433302879333496
chr2	237264896	237266944	-14.238838195800781
chr2	237271040	237273088	-20.348234176635742
chr2	237279232	237281280	-11.539155006408691
chr2	237285376	237287424	-15.663172721862793
chr2	237289472	237291520	-12.209400177001953
chr2	237291520	237293568	-13.588630676269531
chr2	237293568	237295616	-17.182113647460938
chr2	237295616	237297664	-10.969606399536133
chr2	237297664	237299712	-18.344341278076172
chr2	237305856	237307904	-15.944574356079102
chr2	237309952	237312000	-15.07770824432373
chr2	237314048	237316096	-13.212137222290039
chr2	237336576	237338624	-15.241525650024414
chr2	237344768	237346816	-12.495780944824219
chr2	237355008	237357056	-12.988308906555176
chr2	237393920	237395968	-9.751230239868164
chr2	237395968	237398016	-12.126407623291016
chr2	237402112	237404160	-10.35517406463623
chr2	237414400	237416448	-13.624287605285645
chr2	237420544	237422592	-12.17534065246582
chr2	237467648	237469696	-11.126113891601562
chr2	237514752	237516800	-10.801093101501465
chr2	237645824	237647872	-10.783964157104492
chr2	237658112	237660160	-8.807134628295898
chr2	237686784	237688832	-15.894758224487305
chr2	237692928	237694976	-22.175609588623047
chr2	237694976	237697024	-9.342588424682617
chr3	136646656	136648704	-10.55400276184082
chr3	136701952	136704000	-13.518623352050781
chr3	136714240	136716288	-14.790395736694336
chr3	136818688	136820736	-12.319390296936035
chr3	136859648	136861696	-8.809754371643066
chr11	77608960	77611008	-11.118419647216797
chr11	77686784	77688832	-9.349356651306152
chr11	78077952	78080000	-12.57739543914795
chr11	78135296	78137344	-10.340581893920898
chr11	78139392	78141440	-12.227033615112305
chr11	78209024	78211072	-9.69603157043457
chr11	78249984	78252032	-14.749055862426758
chr11	78264320	78266368	-11.344754219055176
chr11	78290944	78292992	-9.301994323730469
chr11	78385152	78387200	-9.095792770385742
chr11	78387200	78389248	-10.099725723266602
chr11	78395392	78397440	-13.126002311706543
chr11	78454784	78456832	-9.112564086914062
chr10	86284288	86286336	-8.948064804077148
chr10	86290432	86292480	-9.738617897033691
chr10	86394880	86396928	-12.048165321350098
chr10	86398976	86401024	-10.24095344543457
chr10	86401024	86403072	-10.880637168884277
chr10	86458368	86460416	-13.4375581741333
chr10	86474752	86476800	-16.634878158569336
chr10	86476800	86478848	-14.18391227722168
chr10	86478848	86480896	-25.1318416595459
chr10	86521856	86523904	-8.856353759765625
chr10	86532096	86534144	-10.29971694946289
chr10	86550528	86552576	-13.76548957824707
chr10	86554624	86556672	-15.965934753417969
chr10	86558720	86560768	-10.257022857666016
chr10	86607872	86609920	-9.09385871887207
chr10	86642688	86644736	-8.991336822509766
chr1	75708416	75710464	-8.781312942504883
chr1	75739136	75741184	-9.438273429870605
chr16	54284288	54286336	-12.766365051269531
chr16	54315008	54317056	-12.067848205566406
chr16	54384640	54386688	-10.01725959777832
chr3	187174912	187176960	-8.867512702941895
chr3	187269120	187271168	-14.616086959838867
chr3	187475968	187478016	-8.908105850219727
chr3	187488256	187490304	-11.513471603393555
chr8	127666176	127668224	-9.193704605102539
chr8	127725568	127727616	-12.138239860534668
chr8	127733760	127735808	-9.716605186462402
chr8	127735808	127737856	-8.971447944641113
chr8	127813632	127815680	-13.513879776000977
chr8	127873024	127875072	-13.118364334106445
chr8	127975424	127977472	-8.779265403747559
chr8	127979520	127981568	-8.991922378540039
chr8	128045056	128047104	-9.094599723815918
chr8	128047104	128049152	-11.744444847106934
chr8	128065536	128067584	-21.981306076049805
chr8	128069632	128071680	-14.571111679077148
chr8	128077824	128079872	-14.990827560424805
chr8	128090112	128092160	-12.932040214538574
chr8	128094208	128096256	-12.135043144226074
chr8	128253952	128256000	-9.25339412689209
chr1	224067584	224069632	-10.343185424804688
chr1	224126976	224129024	-13.307418823242188
chr1	224192512	224194560	-9.471811294555664
chr1	224237568	224239616	-14.009137153625488
chr1	224290816	224292864	-10.11561393737793
chr1	224315392	224317440	-11.297391891479492
chr1	224325632	224327680	-16.157642364501953
chr1	224337920	224339968	-10.016449928283691
chr1	224806912	224808960	-12.125383377075195
chr15	64094208	64096256	-9.647478103637695
chr15	64161792	64163840	-15.9966459274292
chr15	64444416	64446464	-9.050520896911621
chr15	64481280	64483328	-10.428415298461914
chr15	64483328	64485376	-16.86410903930664
chr15	64505856	64507904	-13.247108459472656
chr15	64507904	64509952	-10.381741523742676
chr15	64530432	64532480	-10.737131118774414
chr15	64534528	64536576	-9.008371353149414
chr15	64585728	64587776	-9.256526947021484
chr15	64636928	64638976	-9.226903915405273
chr6	147269632	147271680	-9.563800811767578
chr6	147433472	147435520	-12.987835884094238
chr8	125190144	125192192	-12.185720443725586
chr8	125202432	125204480	-11.689186096191406
chr8	125222912	125224960	-15.074913024902344
chr8	125251584	125253632	-14.9854736328125
chr8	125261824	125263872	-9.494590759277344
chr8	125280256	125282304	-10.793993949890137
chr8	125288448	125290496	-10.85456657409668
chr8	125294592	125296640	-9.907697677612305
chr8	125456384	125458432	-15.042413711547852
chr8	125470720	125472768	-17.206218719482422
chr8	125489152	125491200	-15.337539672851562
chr8	125599744	125601792	-20.535808563232422
chr10	34629632	34631680	-10.42071533203125
chr10	34750464	34752512	-13.566797256469727
chr6	72402944	72404992	-9.157736778259277
chr6	72706048	72708096	-12.616928100585938
chr6	72726528	72728576	-11.574666023254395
chr6	72742912	72744960	-12.282620429992676
chr6	72847360	72849408	-11.588946342468262
chr6	72849408	72851456	-16.160749435424805
chr1	110290944	110292992	-11.424757957458496
chr1	110299136	110301184	-9.329923629760742
chr1	110327808	110329856	-11.112554550170898
chr1	110352384	110354432	-16.96529197692871
chr1	110358528	110360576	-9.203556060791016
chr1	110393344	110395392	-13.24278736114502
chr1	111142912	111144960	-10.850249290466309
chr1	111149056	111151104	-11.718152046203613
chr19	10190848	10192896	-20.4238338470459
chr15	63277056	63279104	-11.36879825592041
chr15	63440896	63442944	-8.956366539001465
chr15	63453184	63455232	-11.546045303344727
chr15	63561728	63563776	-9.02027702331543
chr20	53608448	53610496	-9.990068435668945
chr20	53610496	53612544	-14.173805236816406
chr20	53628928	53630976	-11.185176849365234
chr20	53630976	53633024	-21.315235137939453
chr20	53635072	53637120	-9.838476181030273
chr20	53643264	53645312	-10.501426696777344
chr20	53655552	53657600	-8.877853393554688
chr20	53659648	53661696	-14.662885665893555
chr20	53673984	53676032	-15.249643325805664
chr20	53676032	53678080	-10.148458480834961
chr20	53694464	53696512	-12.59139347076416
chr20	53721088	53723136	-14.215339660644531
chr20	53725184	53727232	-17.210575103759766
chr20	53764096	53766144	-10.161293029785156
chr20	53766144	53768192	-14.870048522949219
chr20	53772288	53774336	-16.78628158569336
chr20	53776384	53778432	-21.359264373779297
chr20	53792768	53794816	-13.394081115722656
chr20	53805056	53807104	-19.472679138183594
chr20	53809152	53811200	-19.691373825073242
chr20	53815296	53817344	-11.78005599975586
chr13	47990784	47992832	-10.029661178588867
chr13	48386048	48388096	-13.439387321472168
chr13	48402432	48404480	-14.771970748901367
chr11	73414656	73416704	-12.024611473083496
chr11	73465856	73467904	-9.482274055480957
chr11	73977856	73979904	-9.952245712280273
chr11	73981952	73984000	-9.326712608337402
chr11	73988096	73990144	-10.723968505859375
chr11	74014720	74016768	-8.949620246887207
chr11	74080256	74082304	-11.688349723815918
chr11	74084352	74086400	-10.397628784179688
chr11	74086400	74088448	-8.8598051071167
chr11	74117120	74119168	-10.539689064025879
chr11	74160128	74162176	-11.998697280883789
chr11	74190848	74192896	-11.704400062561035
chr11	74297344	74299392	-9.567513465881348
chr6	156770304	156772352	-11.23847770690918
chr6	156786688	156788736	-16.831195831298828
chr6	156821504	156823552	-9.22876262664795
chr6	156829696	156831744	-12.19691276550293
chr6	156837888	156839936	-10.764994621276855
chr6	156839936	156841984	-19.517351150512695
chr6	156856320	156858368	-11.834585189819336
chr6	156868608	156870656	-11.764205932617188
chr6	156917760	156919808	-10.107972145080566
chr6	156938240	156940288	-9.340988159179688
chr6	156948480	156950528	-8.770837783813477
chr6	75307008	75309056	-10.22292709350586
chr6	75309056	75311104	-8.823511123657227
chr6	75341824	75343872	-10.64111614227295
chr6	75360256	75362304	-13.1768159866333
chr6	75362304	75364352	-13.725131034851074
chr6	75380736	75382784	-20.431640625
chr6	75384832	75386880	-11.949456214904785
chr6	75415552	75417600	-13.906164169311523
chr6	75438080	75440128	-28.303997039794922
chr6	75442176	75444224	-10.656210899353027
chr6	75446272	75448320	-11.678213119506836
chr6	75460608	75462656	-18.259395599365234
chr6	75462656	75464704	-14.730911254882812
chr6	75476992	75479040	-14.53717041015625
chr6	75483136	75485184	-11.904953002929688
chr6	75501568	75503616	-13.568527221679688
chr6	75503616	75505664	-13.720159530639648
chr6	75601920	75603968	-11.827301979064941
chr6	75628544	75630592	-10.404044151306152
chr6	75692032	75694080	-13.222440719604492
chr6	75708416	75710464	-10.919290542602539
chr6	75749376	75751424	-10.6065673828125
chr3	186959872	186961920	-15.515090942382812
chr3	186961920	186963968	-18.948627471923828
chr3	186994688	186996736	-11.247356414794922
chr12	103688192	103690240	-11.615755081176758
chr12	103716864	103718912	-11.28984260559082
chr12	103852032	103854080	-9.975913047790527
chr6	144785408	144787456	-8.847716331481934
chr6	144830464	144832512	-12.135550498962402
chr6	144834560	144836608	-10.774702072143555
chr6	144840704	144842752	-9.150412559509277
chr6	144939008	144941056	-11.213214874267578
chr6	144949248	144951296	-10.346460342407227
chr6	144967680	144969728	-8.929281234741211
chr6	145131520	145133568	-8.95942497253418
chr8	125384704	125386752	-16.444616317749023
chr8	125390848	125392896	-14.326887130737305
chr8	125415424	125417472	-16.66722297668457
chr8	125437952	125440000	-15.133321762084961
chr8	125458432	125460480	-12.512849807739258
chr8	125460480	125462528	-11.326793670654297
chr8	125466624	125468672	-9.100652694702148
chr8	125487104	125489152	-10.830598831176758
chr8	125509632	125511680	-10.123727798461914
chr8	125513728	125515776	-18.242637634277344
chr8	125523968	125526016	-17.921342849731445
chr8	125528064	125530112	-21.092073440551758
chr8	125538304	125540352	-19.72418212890625
chr8	125542400	125544448	-14.704996109008789
chr8	125548544	125550592	-15.825042724609375
chr8	125552640	125554688	-11.045278549194336
chr8	125556736	125558784	-9.313465118408203
chr8	125595648	125597696	-12.039514541625977
chr8	125597696	125599744	-10.98881721496582
chr8	125601792	125603840	-9.944256782531738
chr8	125693952	125696000	-16.709522247314453
chr19	12613632	12615680	-13.484362602233887
chr19	12681216	12683264	-12.164589881896973
chr19	12722176	12724224	-8.945557594299316
chr19	12736512	12738560	-10.805384635925293
chr19	12738560	12740608	-13.0866060256958
chr19	12752896	12754944	-8.859457015991211
chr19	12754944	12756992	-9.509468078613281
chr19	12767232	12769280	-10.957975387573242
chr19	12791808	12793856	-11.891875267028809
chr19	12793856	12795904	-9.637657165527344
chr19	12900352	12902400	-9.902549743652344
chr1	111493120	111495168	-11.288100242614746
chr1	111517696	111519744	-13.086404800415039
chr1	111534080	111536128	-22.58982276916504
chr1	111536128	111538176	-11.019927024841309
chr1	111550464	111552512	-12.705735206604004
chr1	111556608	111558656	-8.955205917358398
chr1	111568896	111570944	-20.45504379272461
chr1	111572992	111575040	-9.932515144348145
